household_count,gu_name,umd_nm,apt_name,jibun,apt_seq,sgg_cd,bjdong_cd,land_cd,bonbun,bubun,trade_count,latest_deal_date,max_deal_amount,exclusive_area_count,exclusive_areas
19,송파구,풍납동,신아,271-3,11710-11,11710,,1,0271,0003,2,2026-01-23,85500,1,130.05
49,송파구,풍납동,연지토성,400-5,11710-14,11710,,1,0400,0005,15,2025-05-21,83000,9,57.38|57.88|60.09|63.79|70.77|84.85|84.96|84.99|101.24
49,송파구,풍납동,올림픽레아아파트,515,11710-9656,11710,,1,0515,0000,5,2026-01-26,87700,3,29.2699|40.283|52.3564
20,송파구,풍납동,칼라,398-16,11710-418,11710,,1,0398,0016,5,2025-06-25,63000,4,66.24|89.6|91.57|92.46
49,송파구,풍납동,케이앤피상상,224-1,11710-6285,11710,,1,0224,0001,13,2024-03-15,91000,3,84.95|90.05|110.48
36,양천구,목동,CG아름채목동아파트,555-4,11470-5215,11470,,1,0555,0004,14,2025-09-25,58000,9,39.201|46.797|47.664|49.589|69.809|69.853|71.506|73.126|74.398
19,양천구,목동,ParkPalaceII,558-7,11470-4303,11470,,1,0558,0007,6,2023-12-07,54000,2,71.75|74.56
19,양천구,목동,강산빌라트,758-1,11470-1,11470,,1,0758,0001,5,2024-04-03,86000,3,121.27|131.66|131.88
18,양천구,목동,건진,761-13,11470-3,11470,,1,0761,0013,7,2026-04-08,96500,5,58.9|62.85|74.47|75.88|98.58
48,양천구,목동,근상프리즘,955,11470-272,11470,,1,0955,0000,15,2025-09-15,67500,3,65.4|92.34|93.21
16,양천구,목동,다온숲,777-20,11470-5353,11470,,1,0777,0020,1,2018-11-01,27100,1,32.82
16,양천구,목동,동도(729-5),729-5,11470-11,11470,,1,0729,0005,6,2024-02-20,44500,1,64.02
19,양천구,목동,동도빌라트,806-25,11470-12,11470,,1,0806,0025,4,2025-10-17,124000,2,131.52|143.52
12,양천구,목동,동원,643-7,11470-4052,11470,,1,0643,0007,5,2024-11-23,44500,2,62.61|64.53
16,양천구,목동,동해아파트,405-293,11470-52,11470,,1,0405,0293,5,2020-04-25,64500,1,83.58
19,양천구,목동,두란,714-1,11470-262,11470,10200,1,0714,0001,9,2026-04-14,53600,3,68.86|78.75|82.58
12,양천구,목동,두레,521-2,11470-54,11470,,1,0521,0002,4,2025-04-08,49000,3,58.12|65.87|76.58
31,양천구,목동,래디앙아파트,408-219,11470-254,11470,,1,0408,0219,5,2025-06-14,132000,3,84.09|84.17|139.4
17,양천구,목동,리버하이츠,131-45,11470-249,11470,,1,0131,0045,6,2021-11-04,70000,3,82.38|82.6|83.6
70,양천구,목동,명지해드는터,957,11470-3937,11470,,1,0957,0000,11,2026-04-16,98000,2,76.79|84.82
85,양천구,목동,목4현대,755-1,11470-13,11470,,1,0755,0001,24,2025-09-26,95500,2,59.91|84.99
16,양천구,목동,목동글로리파크,773-3,11470-267,11470,,1,0773,0003,2,2024-09-11,70000,1,84.95
91,양천구,목동,목동노블레스,945,11470-4164,11470,,1,0945,0000,21,2026-02-21,110000,4,64.4|65.86|69.02|81.26
12,양천구,목동,목동다솔,713-29,11470-261,11470,,1,0713,0029,3,2025-09-23,60000,2,84.6|92.52
34,양천구,목동,목동동화옥시죤-7,747-12,11470-339,11470,,1,0747,0012,5,2026-01-30,79500,2,76.38|84.82
54,양천구,목동,목동두산위브,953,11470-3936,11470,,1,0953,0000,24,2026-01-05,115000,1,112.209
14,양천구,목동,목동리버힐,520-11,11470-360,11470,,1,0520,0011,3,2020-11-16,59000,1,96.02
44,양천구,목동,목동미소래,958,11470-3954,11470,,1,0958,0000,11,2024-06-10,84000,2,77.24|84.95
18,양천구,목동,목동벨로스주상복합,614-8,11470-5551,11470,,1,0614,0008,12,2026-04-13,56000,2,66.88|71.47
48,양천구,목동,목동보미리즌빌,739-1,11470-4046,11470,,1,0739,0001,19,2026-02-21,76800,3,83.09|84.54|84.65
19,양천구,목동,목동성삼하이츠,406-38,11470-252,11470,,1,0406,0038,2,2024-06-07,160000,1,158.03
117,양천구,목동,목동에버하임,966,11470-5595,11470,,1,0966,0000,134,2026-03-26,46500,4,24.91|37.62|39.82|41.06
19,양천구,목동,목동진흥,539-6,11470-257,11470,,1,0539,0006,5,2026-02-13,59300,3,84.66|132.3|166.44
25,양천구,목동,목동태진드림피아,755-2,11470-343,11470,,1,0755,0002,6,2025-11-27,95000,3,83.38|84.39|84.57
13,양천구,목동,목동훼미리,315-4,11470-50,11470,,1,0315,0004,2,2021-04-19,39500,2,80.55|83.25
12,양천구,목동,목동휘버스I,729-12,11470-177,11470,,1,0729,0012,3,2024-07-15,70000,1,84.79
12,양천구,목동,목동휘버스II,729-18,11470-179,11470,,1,0729,0018,3,2022-01-03,71000,1,84.79
36,양천구,목동,목화,736-4,11470-25,11470,,1,0736,0004,10,2025-05-22,57000,3,59.27|59.83|83.83
12,양천구,목동,미래드림캐슬,713-30,11470-3935,11470,,1,0713,0030,3,2025-10-04,74800,1,108
19,양천구,목동,미성,745-12,11470-26,11470,,1,0745,0012,3,2025-09-27,55000,2,72.48|122.3
13,양천구,목동,보경,729-4,11470-263,11470,,1,0729,0004,1,2018-07-11,33400,1,82.4
14,양천구,목동,삼도,315-3,11470-49,11470,,1,0315,0003,5,2024-03-06,59500,2,60.63|79.71
15,양천구,목동,삼성(528-7),528-7,11470-55,11470,,1,0528,0007,7,2026-03-11,54000,6,50.5|57.34|65.87|69.53|71.8|76
19,양천구,목동,삼성(766-1),766-1,11470-32,11470,,1,0766,0001,3,2021-09-03,51200,2,75.34|76.29
16,양천구,목동,상록,806-18,11470-269,11470,,1,0806,0018,1,2024-07-22,69000,1,83.75
15,양천구,목동,상부파크팰리스,558-6,11470-4056,11470,,1,0558,0006,3,2020-06-27,48500,2,64.71|78.56
19,양천구,목동,상진지오밸리가동,743-19,11470-4003,11470,,1,0743,0019,7,2026-02-11,90000,2,84.78|105.73
14,양천구,목동,상진지오밸리나동,743-20,11470-4006,11470,,1,0743,0020,6,2023-03-30,55300,3,47.88|75.49|84.78
19,양천구,목동,상진지오벨리,713-5,11470-174,11470,,1,0713,0005,5,2024-10-25,61500,3,66.88|84.8|138.49
19,양천구,목동,상진지오벨리(548),548,11470-258,11470,,1,0548,0000,3,2023-11-10,55000,2,82.41|131.14
18,양천구,목동,성보,773-5,11470-4532,11470,,1,0773,0005,7,2026-04-07,82000,1,84.16
58,양천구,목동,수산팰리스,541,11470-342,11470,,1,0541,0000,8,2026-02-19,78000,4,71.63|79.79|84.81|84.98
69,양천구,목동,스카이빌아파트,772-11,11470-36,11470,,1,0772,0011,23,2026-02-10,110000,2,84.51|84.59
59,양천구,목동,신동아파밀리에,772-7,11470-60,11470,,1,0772,0007,18,2025-10-14,147000,2,84.9861|118.515
40,양천구,목동,신목,764-4,11470-37,11470,,1,0764,0004,11,2021-12-30,64500,1,74.64
19,양천구,목동,신화타워,502-1,11470-255,11470,,1,0502,0001,8,2023-08-01,68000,2,124.2|126.21
19,양천구,목동,애드웰(534),534,11470-256,11470,,1,0534,0000,6,2025-02-06,71000,3,84.55|84.97|145.6
26,양천구,목동,애드웰(774-10),774-10,11470-268,11470,,1,0774,0010,9,2025-10-10,76000,2,73.25|73.41
49,양천구,목동,에이스,769-19,11470-39,11470,,1,0769,0019,14,2025-08-16,60000,3,58.07|59.49|83.09
17,양천구,목동,엘리시아,524,11470-4405,11470,,1,0524,0000,15,2025-12-30,67000,5,61.54|62.14|65.28|65.36|66.67
24,양천구,목동,엘리온,803-2,11470-4611,11470,,1,0803,0002,9,2026-02-26,74900,4,62.9829|72.4629|72.6027|72.7736
19,양천구,목동,연지프로빌,405-300,11470-53,11470,,1,0405,0300,1,2025-09-06,93000,1,78.58
19,양천구,목동,왕자상가아파트,736-3,11470-264,11470,,1,0736,0003,3,2024-08-04,44000,3,78.26|88.42|90.72
19,양천구,목동,우당,808-9,11470-40,11470,,1,0808,0009,4,2026-02-06,149000,2,131.76|131.8
75,양천구,목동,웨스트빌,949,11470-270,11470,,1,0949,0000,26,2026-03-09,86000,6,59.268|68.647|72.123|78.146|80.214|81.785
48,양천구,목동,웨스트빌(102동),954,11470-207,11470,,1,0954,0000,10,2026-03-12,88500,3,77.349|81.216|81.262
38,양천구,목동,인우,771-31,11470-59,11470,,1,0771,0031,15,2026-04-21,71000,8,55.931|74.983|79.218|82.557|91.004|92.984|96.095|125.477
40,양천구,목동,일신파스텔,721-2,11470-43,11470,,1,0721,0002,8,2025-11-24,60500,2,59.28|84.24
41,양천구,목동,정은스카이빌(959),959,11470-3997,11470,,1,0959,0000,14,2026-01-07,74000,2,68.18|84.2
13,양천구,목동,지오트레벨,729-2,11470-178,11470,,1,0729,0002,4,2025-05-07,59800,2,65.99|84.59
19,양천구,목동,청포도아파트,745-1,11470-348,11470,,1,0745,0001,1,2020-09-30,37500,1,84.87
34,양천구,목동,청학,938,11470-62,11470,,1,0938,0000,18,2025-08-30,86000,9,22.2|22.84|31.93|34.15|35.55|40.71|42.5|45.67|57.18
8,양천구,목동,태청,624-5,11470-259,11470,,1,0624,0005,1,2025-12-28,44000,1,84.78
19,양천구,목동,한신빌라트1,900-17,11470-47,11470,,1,0900,0017,4,2024-12-20,158000,2,119.1|119.16
14,양천구,목동,한일,743-21,11470-265,11470,,1,0743,0021,5,2023-07-21,45000,1,73.05
19,양천구,목동,행복자,627-2,11470-260,11470,,1,0627,0002,8,2025-07-01,60000,7,63.37|64.57|69.11|71.23|72.4|79.07|83.97
19,양천구,목동,효원빌라트,135-6,11470-250,11470,,1,0135,0006,3,2025-09-24,142000,2,158.04|160.36
26,양천구,목동,힐타운,315-6,11470-251,11470,,1,0315,0006,10,2025-08-06,47500,2,65.41|74.05
24,양천구,신월동,NEWSK아파트,45-1,11470-276,11470,,1,0045,0001,8,2025-12-13,35800,4,34.72|62.76|64.86|70.14
19,양천구,신월동,강국,24-5,11470-3968,11470,,1,0024,0005,11,2025-07-03,51000,3,60.175|60.35|82.17
19,양천구,신월동,거산,21-4,11470-338,11470,,1,0021,0004,7,2023-11-23,44000,4,53.07|84.15|84.39|84.63
19,양천구,신월동,경희,446-5,11470-355,11470,,1,0446,0005,2,2022-05-19,27500,2,57.15|58.74
91,양천구,신월동,궁전,127-1,11470-63,11470,,1,0127,0001,20,2026-02-21,48000,3,59.76|76.35|84.72
30,양천구,신월동,그린아파트빌,438-4,11470-4010,11470,,1,0438,0004,11,2025-03-30,57000,2,79.46|110.73
32,양천구,신월동,근상아트프리즘,45-2,11470-103,11470,,1,0045,0002,11,2024-10-15,29000,4,69.78|71.07|71.18|71.49
39,양천구,신월동,길성,538-6,11470-66,11470,,1,0538,0006,10,2025-12-02,40500,5,53.86|59.12|62.37|69.21|78.86
18,양천구,신월동,남영시티빌,488-3,11470-296,11470,,1,0488,0003,5,2021-04-08,46300,1,103.96
18,양천구,신월동,누리애,410-10,11470-4437,11470,,1,0410,0010,11,2025-03-06,35000,1,57.72
52,양천구,신월동,당곡,547-9,11470-315,11470,,1,0547,0009,15,2025-08-30,46500,1,84.96
19,양천구,신월동,대신,481-9,11470-108,11470,,1,0481,0009,4,2026-01-19,43500,4,71.28|83.16|84.44|84.78
10,양천구,신월동,대영월드(B동),59-9,11470-188,11470,,1,0059,0009,2,2024-08-24,40000,2,68.33|84.52
18,양천구,신월동,대외,470-1,11470-292,11470,,1,0470,0001,3,2019-05-30,32500,2,88.74|93.22
18,양천구,신월동,대운,109-2,11470-282,11470,,1,0109,0002,4,2023-02-11,33000,3,48.31|66.51|76.95
17,양천구,신월동,대운2차,57-5,11470-279,11470,,1,0057,0005,1,2022-02-18,20000,1,53.2
10,양천구,신월동,대진아파트,411-3,11470-353,11470,,1,0411,0003,4,2023-02-01,34000,1,84.88
18,양천구,신월동,덕수펠리체(45),45-3,11470-4472,11470,,1,0045,0003,5,2025-02-07,38000,2,59.52|59.88
32,양천구,신월동,덕현해밀(101동),81-5,11470-4926,11470,10300,1,0081,0005,7,2026-04-10,56250,2,83.52|84.98
24,양천구,신월동,덕현해밀(102동),81-7,11470-4925,11470,,1,0081,0007,8,2021-03-08,49600,3,58.14|69.93|84.99
99,양천구,신월동,동도센트리움,1052,11470-4125,11470,,1,1052,0000,22,2026-02-26,70000,5,69.17|84.54|84.73|84.92|115.56
18,양천구,신월동,동도하이츠,218-12,11470-284,11470,,1,0218,0012,9,2025-05-07,41800,5,77.11|81.85|82.87|83.04|84.96
28,양천구,신월동,동서,1069,11470-4958,11470,,1,1069,0000,6,2026-03-28,42900,2,39.99|76.82
13,양천구,신월동,동양브로미(101동)A,492-1,11470-297,11470,,1,0492,0001,2,2025-01-13,41000,2,72.34|83.94
14,양천구,신월동,동양브로미(101동)B,492-25,11470-300,11470,,1,0492,0025,1,2018-12-20,23000,1,83.52
14,양천구,신월동,동양브로미(102동)A,492-24,11470-299,11470,,1,0492,0024,1,2026-01-21,49000,1,83.52
13,양천구,신월동,동양브로미(102동)B,492-23,11470-298,11470,,1,0492,0023,3,2024-07-22,46000,1,83.94
19,양천구,신월동,두원A동,485-2,11470-293,11470,,1,0485,0002,5,2022-04-23,48000,1,84.99
19,양천구,신월동,두원B동,485-3,11470-294,11470,,1,0485,0003,5,2026-03-25,40000,2,84.54|84.99
19,양천구,신월동,두원빌드피아(444-7),444-7,11470-291,11470,,1,0444,0007,4,2025-10-15,40000,3,76.2|84.6|84.69
19,양천구,신월동,두원빌드피아(510-3),510-3,11470-4042,11470,,1,0510,0003,4,2021-06-17,45000,1,84.74
10,양천구,신월동,디아이빌(331-107),331-107,11470-4066,11470,,1,0331,0107,3,2021-01-12,33800,1,75.99
19,양천구,신월동,디아이빌101동(331-101),331-101,11470-4064,11470,,1,0331,0101,4,2020-08-06,28000,1,75.99
40,양천구,신월동,디아이빌102동,1050,11470-4065,11470,,1,1050,0000,19,2024-08-20,45000,3,66.68|83.79|84.93
21,양천구,신월동,라온미브아파트,138-2,11470-5416,11470,,1,0138,0002,5,2025-12-02,25500,4,42.56|42.86|43.7|45.54
28,양천구,신월동,레미앙,1002-1,11470-327,11470,,1,1002,0001,4,2023-02-08,39900,1,84.9
19,양천구,신월동,로즈그린타운,535-7,11470-310,11470,,1,0535,0007,3,2021-10-08,46500,1,95.96
27,양천구,신월동,리슈리안,500-21,11470-5160,11470,,1,0500,0021,12,2026-02-11,51500,3,50.3|51.65|52.74
36,양천구,신월동,명산그린빌,547-1,11470-109,11470,,1,0547,0001,8,2021-09-18,52000,2,78.45|81.51
31,양천구,신월동,미리내아파트,54-10,11470-277,11470,,1,0054,0010,8,2023-11-27,31250,5,44.43|48.6|55.16|59.9|68.37
19,양천구,신월동,미진,510-7,11470-3967,11470,,1,0510,0007,4,2021-11-23,50300,2,83.61|84.3
74,양천구,신월동,방주아크빌,426-3,11470-114,11470,,1,0426,0003,30,2026-04-01,48000,4,54.262|64.363|71.95|76.57
24,양천구,신월동,보금자리,1001-5,11470-325,11470,,1,1001,0005,17,2025-04-16,49000,3,70.13|71.63|71.88
110,양천구,신월동,보람쉬움1,416-1,11470-194,11470,,1,0416,0001,43,2026-04-16,64300,3,58.15|69.91|83.37
18,양천구,신월동,보아스청와,422-7,11470-287,11470,,1,0422,0007,3,2024-10-28,39500,2,59.08|70.82
27,양천구,신월동,빛여울,151-6,11470-3940,11470,,1,0151,0006,12,2025-06-14,40000,3,74.79|74.81|74.86
19,양천구,신월동,삼구,604-4,11470-356,11470,,1,0604,0004,6,2023-03-16,49500,2,83.85|107.64
18,양천구,신월동,삼도(101),558-3,11470-318,11470,,1,0558,0003,4,2024-04-09,46800,2,78.98|82.88
18,양천구,신월동,삼도(102),558-4,11470-319,11470,,1,0558,0004,4,2023-07-01,49000,2,67.95|72.01
18,양천구,신월동,삼동,109-1,11470-281,11470,,1,0109,0001,5,2026-03-24,45000,2,84.15|84.95
19,양천구,신월동,삼동5,559-5,11470-77,11470,,1,0559,0005,6,2020-07-01,37000,1,76.11
19,양천구,신월동,삼백,440-10,11470-290,11470,,1,0440,0010,11,2026-03-25,36500,3,49.88|66.53|73.65
19,양천구,신월동,삼성,558-7,11470-110,11470,,1,0558,0007,2,2023-04-10,58000,1,84.78
62,양천구,신월동,삼익2차플라주,1046,11470-4028,11470,,1,1046,0000,4,2021-08-20,65500,2,79.02|82.79
48,양천구,신월동,삼익4차플라주,1056,11470-4234,11470,,1,1056,0000,15,2026-01-05,63500,1,83.935
22,양천구,신월동,삼익플라주(81-10),81-10,11470-3999,11470,,1,0081,0010,3,2025-10-14,34000,1,83.95
42,양천구,신월동,삼익플라주행복한마을,1068,11470-4948,11470,,1,1068,0000,15,2025-09-26,59500,5,59.74|59.91|71.2|84.45|84.97
12,양천구,신월동,삼종레이빌101동,519-12,11470-307,11470,,1,0519,0012,5,2026-02-25,45000,2,73.83|77.25
18,양천구,신월동,삼종레이빌102동,519-25,11470-308,11470,,1,0519,0025,7,2025-04-23,43000,4,57.83|74.07|78.31|80.06
27,양천구,신월동,삼혜아트빌,1007-4,11470-328,11470,,1,1007,0004,8,2021-08-23,45700,2,84.42|84.87
13,양천구,신월동,상신,439-25,11470-289,11470,,1,0439,0025,5,2026-01-24,35000,3,56.62|62.66|74.1
49,양천구,신월동,상아아름,447-3,11470-3941,11470,,1,0447,0003,9,2026-03-10,53500,4,67.74|84.35|84.9|98.31
48,양천구,신월동,상진지오벨리,1059,11470-4388,11470,,1,1059,0000,17,2026-01-21,65000,2,84.98|105.43
39,양천구,신월동,새롬,458-1,11470-78,11470,,1,0458,0001,11,2025-05-05,42000,5,49.25|55.12|56.54|70|84.83
19,양천구,신월동,샤인팰리스,13-3,11470-274,11470,,1,0013,0003,7,2025-12-01,52700,3,84.55|84.68|84.93
12,양천구,신월동,성림,487-1,11470-295,11470,,1,0487,0001,3,2024-04-03,39000,2,82.98|84.87
12,양천구,신월동,성호그린,241-9,11470-352,11470,,1,0241,0009,3,2020-11-08,26800,1,81.41
130,양천구,신월동,세아쎄닛빌,547-5,11470-313,11470,,1,0547,0005,34,2025-09-30,56900,3,66.9|84.29|84.74
45,양천구,신월동,세제뉴타운,529-2,11470-81,11470,,1,0529,0002,11,2024-12-14,56000,3,57.32|74.86|106.37
18,양천구,신월동,세진,20-28,11470-4210,11470,,1,0020,0028,4,2025-11-18,59700,1,84.54
19,양천구,신월동,세진아파트,518-2,11470-306,11470,,1,0518,0002,2,2021-01-08,40000,1,89.35
48,양천구,신월동,수명산그린시아,1070,11470-5010,11470,,1,1070,0000,24,2026-04-08,74200,3,83.25|83.43|83.75
27,양천구,신월동,수명산타워빌,8-2,11470-273,11470,,1,0008,0002,8,2026-01-20,52500,6,42|62.28|64.17|75.05|78.18|79.81
49,양천구,신월동,수명산태승훼미리,18-17,11470-112,11470,,1,0018,0017,15,2024-09-05,63000,4,69.56|84.33|84.4|149.79
48,양천구,신월동,스위트드림아파트,1074,11470-5614,11470,,1,1074,0000,26,2026-03-16,43000,3,48.31|52.16|53.79
24,양천구,신월동,스카이캐슬아파트(512-8),512-8,11470-5618,11470,,1,0512,0008,17,2026-03-28,52500,1,52.82
19,양천구,신월동,신라이프,48-13,11470-350,11470,,1,0048,0013,5,2021-08-18,28500,1,58.32
29,양천구,신월동,신목동비바힐스,981-2,11470-5860,11470,,1,0981,0002,5,2025-07-30,49710,2,58.9|64.64
82,양천구,신월동,신성미소지움,1020,11470-202,11470,10300,1,1020,0000,26,2026-04-24,75000,2,59.74|84.57
75,양천구,신월동,신성미소지움3차아파트,1045,11470-4151,11470,,1,1045,0000,29,2026-03-25,64500,2,66.14|84.8
19,양천구,신월동,신월동로마파빌리온,538-1,11470-358,11470,,1,0538,0001,2,2021-09-14,48500,1,84.94
39,양천구,신월동,신월보성,465-5,11470-88,11470,,1,0465,0005,3,2023-04-06,39000,2,59.99|84.1
48,양천구,신월동,신월휘버스,1024,11470-329,11470,,1,1024,0000,5,2023-07-15,48700,4,68.83|72.09|81.48|83.88
38,양천구,신월동,아름다운세상,1038,11470-4043,11470,,1,1038,0000,13,2025-06-24,53000,2,55.05|74.73
21,양천구,신월동,양천홈타운1차,456-1,11470-5584,11470,,1,0456,0001,5,2025-12-24,35000,4,33.59|36.4|40.1|45.31
18,양천구,신월동,양천홈타운2차아파트,461-5,11470-5604,11470,,1,0461,0005,11,2026-03-25,43100,8,29.65|33.95|38.48|39.46|40.32|42.78|43.48|45.66
29,양천구,신월동,양천홈타운3차,470-26,11470-5654,11470,,1,0470,0026,4,2024-09-30,44900,4,41.22|44.92|46.73|46.96
18,양천구,신월동,에이원,413-3,11470-354,11470,,1,0413,0003,5,2026-01-29,26800,4,51.15|62.19|69.68|70.26
18,양천구,신월동,엘림,485-11,11470-4136,11470,,1,0485,0011,2,2022-02-05,13800,2,43.75|52.59
18,양천구,신월동,엘림(986-13),986-13,11470-4145,11470,,1,0986,0013,3,2024-07-15,39000,2,71.55|84.15
19,양천구,신월동,연흥,538-4,11470-311,11470,,1,0538,0004,9,2025-10-14,46000,7,36.54|55.32|55.92|62.8|68.92|69.6|76.84
11,양천구,신월동,영남타운,547-7,11470-314,11470,,1,0547,0007,6,2026-04-13,20500,2,42.39|49.95
12,양천구,신월동,예건미예뜰1동,494-4,11470-302,11470,,1,0494,0004,4,2026-04-13,45000,2,70.84|71.72
6,양천구,신월동,예지보금자리,1001-6,11470-326,11470,,1,1001,0006,4,2021-12-11,42000,2,71.87|72.69
17,양천구,신월동,예지보금자리74차,480-4,11470-4981,11470,,1,0480,0004,10,2026-01-06,31100,4,44.8|55.14|55.69|58.9
19,양천구,신월동,오진참사랑,506-3,11470-191,11470,,1,0506,0003,6,2023-10-31,53500,3,84.15|84.94|92.72
17,양천구,신월동,오투힐,541-1,11470-312,11470,,1,0541,0001,14,2026-03-30,42000,4,56.71|61.02|63.6|64.02
19,양천구,신월동,온누리,29-2,11470-4004,11470,,1,0029,0002,5,2025-06-12,48000,1,79.68
24,양천구,신월동,온누리베일리,207-43,11470-5354,11470,,1,0207,0043,7,2025-09-07,45000,4,53.74|56.04|68.72|72.52
19,양천구,신월동,올림푸스(150-1),150-1,11470-4009,11470,,1,0150,0001,6,2026-04-11,45000,2,68.19|84.32
19,양천구,신월동,용민홈타워빌,986-8,11470-324,11470,,1,0986,0008,5,2021-09-25,44700,4,81.92|83.96|84.64|84.88
19,양천구,신월동,우영아파트,136-8,11470-4299,11470,,1,0136,0008,7,2025-09-11,45000,4,83.8|84.06|84.93|100.26
110,양천구,신월동,우정,350-3,11470-92,11470,,1,0350,0003,22,2025-05-06,40000,3,57.11|62.24|74.57
18,양천구,신월동,우진,91-10,11470-280,11470,,1,0091,0010,4,2025-06-28,29800,3,55.41|58.56|59.97
12,양천구,신월동,우진(72-5),72-5,11470-344,11470,,1,0072,0005,1,2021-09-06,11900,1,41.37
19,양천구,신월동,우창,530-7,11470-309,11470,,1,0530,0007,6,2023-06-16,41800,2,82.61|84.68
64,양천구,신월동,원능한빛,1016,11470-199,11470,,1,1016,0000,8,2024-09-12,54000,3,78.09|83.99|84.1
